Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,value_change,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk,cluster,segment,churn_probability,churn_prediction
0,1,1,0,No,DSL,Yes,Yes,No,No,No,No,month-to-month,0,Bank transfer (automatic),35.05,1620.25,0,True,False,False,True,False,False,True,False,False,False,2-4 years,0,34.473404255319146,0.5765957446808514,35.05,20.81,0,2,0,1612.3,1,0,1,0,3,Premium Customers,0.04880163739785889,0
0,0,1,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,44.0,659.35,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,47.096428571428575,-3.096428571428575,44.0,13.2,0,2,0,572.0,1,0,1,0,1,Low Value New,0.03598793854887133,0
0,1,1,1,No,DSL,No,No,Yes,No,No,No,one year,0,Mailed check,50.35,1285.8,0,False,True,False,True,False,False,False,False,False,True,2-4 years,1,47.62222222222222,2.7277777777777814,50.35,18.37,0,1,0,1309.1,1,0,1,0,0,High Value Loyal,0.02360953566876134,0
0,0,1,1,No,No,No,No,No,No,No,No,month-to-month,1,Electronic check,20.0,377.55,0,True,False,False,False,False,True,False,False,True,False,1-2 years,1,18.8775,1.1224999999999987,20.0,10.2,0,2,1,380.0,0,0,1,0,1,Low Value New,0.04181212965911588,0
0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,two year,1,Bank transfer (automatic),86.4,6058.95,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,82.99931506849315,3.4006849315068592,86.4,39.38,0,0,0,6220.8,1,0,1,0,2,At Risk Customers,0.08479729174754531,0
1,0,0,1,Yes,DSL,Yes,Yes,No,No,No,No,month-to-month,1,Credit card (automatic),58.4,964.9,0,True,False,False,True,False,False,False,True,False,False,1-2 years,1,50.78421052631579,7.6157894736842096,58.4,17.58,0,2,0,1051.2,1,0,1,0,0,High Value Loyal,0.3371796161631587,0
0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,94.1,2322.85,0,True,False,False,False,True,False,False,False,True,False,1-2 years,1,92.914,1.1859999999999928,94.1,26.52,0,2,1,2258.4,1,0,1,0,0,High Value Loyal,0.5729929627390224,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),108.9,4854.3,0,False,False,True,False,True,False,False,True,False,False,2-4 years,1,103.28297872340426,5.61702127659575,108.9,36.08,0,0,0,5009.400000000001,1,0,1,0,2,At Risk Customers,0.25981753383140066,0
1,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,two year,1,Bank transfer (automatic),107.4,7748.75,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,106.1472602739726,1.2527397260274,107.4,43.58,0,0,0,7732.8,1,0,1,0,2,At Risk Customers,0.13246609480531196,0
1,1,0,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,month-to-month,1,Electronic check,90.85,6470.1,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,91.1281690140845,-0.2781690140845114,90.85,39.67,0,2,1,6359.5,1,0,1,0,2,At Risk Customers,0.40859727998081774,1
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Electronic check,19.9,57.4,0,True,False,False,False,False,True,False,False,True,False,0-1 year,1,19.133333333333333,0.7666666666666657,19.9,5.08,1,2,1,39.8,0,0,1,1,1,Low Value New,0.2280294296247683,0
0,1,0,1,No,DSL,No,No,Yes,Yes,No,Yes,month-to-month,1,Credit card (automatic),66.4,2019.8,0,True,False,False,True,False,False,False,True,False,False,2-4 years,1,63.11875,3.281250000000007,66.4,23.08,0,2,0,2058.4,1,0,1,0,0,High Value Loyal,0.34307832418565326,0
0,1,1,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,month-to-month,0,Bank transfer (automatic),100.7,1522.7,0,True,False,False,False,True,False,True,False,False,False,1-2 years,1,89.57058823529412,11.129411764705878,100.7,25.44,0,2,0,1611.2,1,0,1,0,0,High Value Loyal,0.26709854464588395,0
0,0,1,1,Yes,No,No,No,No,No,No,No,two year,0,Credit card (automatic),25.6,1334.5,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,25.17924528301887,0.4207547169811327,25.6,21.22,0,0,0,1331.2,0,0,1,0,1,Low Value New,0.00207613841795507,0
0,1,1,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.85,252.0,0,True,False,False,False,False,True,False,False,False,True,1-2 years,1,18.0,1.8500000000000008,19.85,8.370000000000001,0,2,0,258.05,0,0,1,0,1,Low Value New,0.0496090600748961,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,20.75,700.45,0,False,True,False,False,False,True,False,False,False,True,2-4 years,1,19.45694444444445,1.2930555555555543,20.75,15.15,0,1,0,726.25,0,0,1,0,1,Low Value New,0.030497173753318316,0
0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,two year,0,Electronic check,95.8,5655.45,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,94.2575,1.542500000000004,95.8,37.36,0,0,1,5652.2,1,0,1,0,2,At Risk Customers,0.10355200521173441,0
0,1,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,94.65,6747.35,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,92.42945205479452,2.2205479452054817,94.65,41.03,0,2,1,6814.8,1,0,1,0,2,At Risk Customers,0.43569273781902074,1
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,two year,0,Credit card (automatic),106.65,5174.35,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,103.487,3.1629999999999967,106.65,36.53,0,0,0,5225.85,1,0,1,0,2,At Risk Customers,0.16845916216493434,0
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,1,Mailed check,45.85,105.6,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,35.2,10.650000000000006,45.85,10.27,1,2,0,91.7,1,0,1,1,1,Low Value New,0.4177683174420308,1
1,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,104.35,2271.85,0,True,False,False,False,True,False,False,False,True,False,1-2 years,1,103.26590909090908,1.0840909090909037,104.35,27.67,0,2,1,2191.35,1,0,1,0,0,High Value Loyal,0.6653071344929974,1
1,0,0,0,No,DSL,No,Yes,Yes,No,Yes,Yes,one year,1,Electronic check,55.45,2966.95,0,False,True,False,True,False,False,False,False,True,False,4-6 years,0,53.94454545454545,1.5054545454545547,55.45,27.29,0,1,1,2994.3,1,0,1,0,3,Premium Customers,0.22855964188534378,0
0,0,0,1,Yes,DSL,Yes,Yes,No,No,No,No,month-to-month,0,Electronic check,61.15,61.15,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,30.575,30.575,61.15,13.03,1,2,1,61.15,1,0,1,1,1,Low Value New,0.6850231821235534,1
0,0,0,1,No,Fiber optic,Yes,Yes,No,No,No,No,month-to-month,1,Electronic check,78.95,494.95,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,70.70714285714286,8.242857142857147,78.95,18.09,1,2,1,473.7000000000001,1,0,1,1,0,High Value Loyal,0.659336962639089,1
0,0,1,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,one year,1,Credit card (automatic),109.2,5290.45,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,105.809,3.3910000000000053,109.2,37.040000000000006,0,1,0,5350.8,1,0,1,0,2,At Risk Customers,0.09480182534760477,0
0,1,1,1,No,DSL,Yes,Yes,Yes,No,No,No,two year,1,Credit card (automatic),61.3,3346.8,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,58.71578947368421,2.584210526315786,61.3,29.56,0,0,0,3432.8,1,0,1,0,0,High Value Loyal,0.010695948384590597,0
1,0,0,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,month-to-month,1,Electronic check,96.85,5219.65,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,91.57280701754384,5.277192982456143,96.85,36.67,0,2,1,5423.599999999999,1,0,1,0,2,At Risk Customers,0.4850909990483058,1
0,1,1,0,No,DSL,No,Yes,Yes,Yes,No,No,two year,0,Mailed check,40.55,217.5,0,False,False,True,True,False,False,False,False,False,True,0-1 year,0,31.071428571428573,9.478571428571424,40.55,9.91,1,0,0,243.3,1,0,1,0,3,Premium Customers,0.04697927290531856,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,19.8,607.7,0,False,True,False,False,False,True,False,False,False,True,2-4 years,1,18.41515151515152,1.384848484848483,19.8,14.06,0,1,0,633.6,0,0,1,0,1,Low Value New,0.03251652867688021,0
0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,one year,1,Electronic check,108.25,5431.4,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,106.49803921568626,1.751960784313738,108.25,37.150000000000006,0,1,1,5412.5,1,0,1,0,2,At Risk Customers,0.14993385944007614,0
0,1,1,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,1,Bank transfer (automatic),105.05,6004.85,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,101.7771186440678,3.272881355932199,105.05,38.91,0,1,0,6092.9,1,0,1,0,2,At Risk Customers,0.09438123853438712,0
0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Mailed check,90.45,5957.9,0,False,False,True,True,False,False,False,False,False,True,4-6 years,1,90.27121212121212,0.1787878787878867,90.45,38.09,0,0,0,5879.25,1,0,1,0,2,At Risk Customers,0.023287226334723066,0
0,0,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),86.4,5442.05,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,83.72384615384615,2.676153846153852,86.4,36.98,0,0,0,5529.6,1,0,1,0,2,At Risk Customers,0.07418518568191441,0
0,1,0,1,Yes,DSL,Yes,Yes,Yes,No,No,No,two year,0,Bank transfer (automatic),66.9,4370.25,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,65.2276119402985,1.672388059701504,66.9,33.68000000000001,0,0,0,4415.400000000001,1,0,1,0,2,At Risk Customers,0.03330161468402087,0
0,1,0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,one year,1,Electronic check,110.7,4428.6,0,False,True,False,False,True,False,False,False,True,False,2-4 years,1,113.55384615384617,-2.8538461538461632,110.7,34.04,0,1,1,4206.6,1,0,1,0,2,At Risk Customers,0.49655691339201136,1
0,1,0,1,No,No,No,No,No,No,No,No,one year,1,Mailed check,20.0,416.45,0,False,True,False,False,False,True,False,False,False,True,1-2 years,1,19.83095238095238,0.1690476190476211,20.0,10.5,0,1,0,400.0,0,0,1,0,1,Low Value New,0.08314142596462822,0
1,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,0,Electronic check,102.1,6688.1,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,102.89384615384616,-0.793846153846161,102.1,40.120000000000005,0,1,1,6534.4,1,0,1,0,2,At Risk Customers,0.21911687559176438,0
0,0,0,1,No,DSL,No,Yes,Yes,Yes,Yes,No,one year,1,Credit card (automatic),70.15,4224.7,0,False,True,False,True,False,False,False,True,False,False,4-6 years,1,69.25737704918032,0.8926229508196855,70.15,32.53,0,1,0,4209.0,1,0,1,0,2,At Risk Customers,0.09070053477670875,0
0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,one year,1,Bank transfer (automatic),80.05,4042.2,0,False,True,False,True,False,False,True,False,False,False,4-6 years,1,79.25882352941176,0.7911764705882405,80.05,31.51,0,1,0,4002.5,1,0,1,0,2,At Risk Customers,0.04592761308328231,0
0,1,0,0,No,DSL,Yes,Yes,Yes,No,No,Yes,two year,1,Electronic check,49.2,3580.95,0,False,False,True,True,False,False,False,False,True,False,4-6 years,0,49.05410958904109,0.1458904109589127,49.2,31.44,0,0,1,3542.4,1,0,1,0,3,Premium Customers,0.08020674758056152,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),20.5,1198.8,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,19.652459016393443,0.8475409836065566,20.5,22.6,0,0,0,1230.0,0,0,1,0,1,Low Value New,0.012667894421108118,0
0,0,0,0,No,DSL,Yes,No,Yes,Yes,No,No,two year,0,Mailed check,38.25,1755.35,0,False,False,True,True,False,False,False,False,False,True,2-4 years,0,37.34787234042553,0.902127659574468,38.25,21.45,0,0,0,1759.5,1,0,1,0,3,Premium Customers,0.04379028785903751,0
0,1,1,0,No,DSL,No,Yes,Yes,No,Yes,Yes,two year,1,Credit card (automatic),54.95,3772.5,0,False,False,True,True,False,False,False,True,False,False,4-6 years,0,53.892857142857146,1.057142857142857,54.95,31.69,0,0,0,3791.55,1,0,1,0,3,Premium Customers,0.017519253724427704,0
1,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,month-to-month,1,Bank transfer (automatic),96.6,2877.95,0,True,False,False,False,True,False,True,False,False,False,2-4 years,1,89.9359375,6.6640625,96.6,29.12,0,2,0,2994.6,1,0,1,0,0,High Value Loyal,0.5320528384394877,1
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,19.9,357.7,0,False,True,False,False,False,True,False,False,False,True,1-2 years,1,17.884999999999998,2.015000000000001,19.9,10.18,0,1,0,378.1,0,0,1,0,1,Low Value New,0.014048500119043555,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Credit card (automatic),19.9,1397.3,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,19.406944444444445,0.4930555555555536,19.9,25.78,0,0,0,1412.9,0,0,1,0,1,Low Value New,0.0012750809500023498,0
0,1,0,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,month-to-month,1,Electronic check,84.6,959.9,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,73.83846153846153,10.761538461538464,84.6,21.02,1,2,1,1015.2,1,0,1,0,0,High Value Loyal,0.6797629956895859,1
0,0,0,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,one year,1,Bank transfer (automatic),85.25,3704.15,0,False,True,False,True,False,False,True,False,False,False,2-4 years,1,82.31444444444445,2.9355555555555526,85.25,30.75,0,1,0,3751.0,1,0,1,0,2,At Risk Customers,0.1985011659328959,0
0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,two year,0,Credit card (automatic),81.25,4620.4,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,81.05964912280702,0.1903508771929836,81.25,33.55,0,0,0,4550.0,1,0,1,0,2,At Risk Customers,0.014086599815374523,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),115.5,8312.75,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,113.87328767123287,1.6267123287671268,115.5,45.2,0,0,0,8316.0,1,0,1,0,2,At Risk Customers,0.21088644067584159,0
0,0,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),79.0,929.3,0,True,False,False,False,True,False,True,False,False,False,0-1 year,1,77.44166666666666,1.5583333333333371,79.0,19.6,1,2,0,869.0,1,0,1,1,0,High Value Loyal,0.4999503027180972,1
1,1,0,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,94.65,1285.05,0,True,False,False,False,True,False,False,False,True,False,1-2 years,1,80.315625,14.334375000000009,94.65,23.930000000000003,0,2,1,1419.75,1,0,1,0,0,High Value Loyal,0.7772717978481322,1
0,0,0,1,No,No,No,No,No,No,No,No,two year,1,Mailed check,20.8,1521.2,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,20.83835616438356,-0.0383561643835612,20.8,26.26,0,0,0,1497.6,0,0,1,0,1,Low Value New,0.006532737138592174,0
0,1,0,1,Yes,DSL,No,Yes,Yes,No,No,No,two year,0,Credit card (automatic),59.5,3389.25,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,59.46052631578947,0.0394736842105274,59.5,29.200000000000003,0,0,0,3332.0,1,0,1,0,0,High Value Loyal,0.03127232314594448,0
1,0,0,1,No,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),20.05,1198.05,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,18.431538461538462,1.6184615384615384,20.05,23.71,0,0,0,1283.2,0,0,1,0,1,Low Value New,0.008778605787215324,0
0,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,100.45,3414.65,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,97.56142857142858,2.8885714285714243,100.45,30.790000000000003,0,2,1,3415.3,1,0,1,0,2,At Risk Customers,0.6566241922424602,1
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Bank transfer (automatic),20.6,754.0,0,False,True,False,False,False,True,True,False,False,False,2-4 years,1,20.944444444444443,-0.3444444444444414,20.6,15.12,0,1,0,721.0,0,0,1,0,1,Low Value New,0.029009350126745534,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Credit card (automatic),20.3,467.15,0,False,True,False,False,False,True,False,True,False,False,1-2 years,1,20.31086956521739,-0.0108695652173906,20.3,11.16,0,1,0,446.6,0,0,1,0,1,Low Value New,0.04263552520755019,0
0,0,0,0,No,DSL,Yes,Yes,Yes,No,No,No,one year,0,Mailed check,39.55,373.0,0,False,True,False,True,False,False,False,False,False,True,0-1 year,0,37.3,2.25,39.55,10.61,1,1,0,355.95,1,0,1,0,3,Premium Customers,0.20854060622464607,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,20.45,481.1,0,False,True,False,False,False,True,False,False,False,True,1-2 years,1,20.04583333333333,0.404166666666665,20.45,11.489999999999998,0,1,0,470.35,0,0,1,0,1,Low Value New,0.042098030053299054,0
0,1,0,1,Yes,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),25.25,1728.2,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,25.046376811594204,0.2036231884057961,25.25,25.95,0,0,0,1717.0,0,0,1,0,1,Low Value New,0.008149506529725396,0
0,1,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,0,Electronic check,91.25,2964.05,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,87.1779411764706,4.072058823529403,91.25,28.65,0,2,1,3011.25,1,0,1,0,0,High Value Loyal,0.5136413619310254,1
0,0,0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,month-to-month,1,Bank transfer (automatic),72.45,2156.25,0,True,False,False,True,False,False,True,False,False,False,2-4 years,1,67.3828125,5.067187500000003,72.45,24.29,0,2,0,2245.9500000000003,1,0,1,0,0,High Value Loyal,0.33111942932149036,0
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),19.7,1051.9,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,18.454385964912284,1.2456140350877156,19.7,21.24,0,0,0,1103.2,0,0,1,0,1,Low Value New,0.007365762092224529,0
0,1,1,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,one year,1,Electronic check,75.1,5013.0,0,False,True,False,True,False,False,False,False,True,False,4-6 years,1,74.82089552238806,0.2791044776119378,75.1,35.32,0,1,1,4956.599999999999,1,0,1,0,2,At Risk Customers,0.03774460693288777,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),25.0,1738.9,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,23.82054794520548,1.1794520547945204,25.0,27.1,0,0,0,1800.0,0,0,1,0,1,Low Value New,0.0015178890223824834,0
1,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Credit card (automatic),69.15,2275.1,0,True,False,False,False,True,False,False,True,False,False,2-4 years,1,65.00285714285714,4.147142857142868,69.15,24.53,0,2,0,2351.1000000000004,1,0,1,0,0,High Value Loyal,0.22822800918400168,0
0,1,1,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,month-to-month,1,Electronic check,91.55,5511.65,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,93.41779661016948,-1.867796610169492,91.55,36.21,0,2,1,5309.9,1,0,1,0,2,At Risk Customers,0.1443334620438229,0
0,0,0,0,No,DSL,No,No,No,No,Yes,No,two year,0,Credit card (automatic),35.8,1316.9,0,False,False,True,True,False,False,False,True,False,False,2-4 years,0,34.65526315789474,1.1447368421052602,35.8,18.26,0,0,0,1324.6,1,0,1,0,3,Premium Customers,0.0519789965203804,0
0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),113.15,7993.3,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,111.01805555555556,2.131944444444443,113.15,44.43000000000001,0,0,0,8033.650000000001,1,0,1,0,2,At Risk Customers,0.15785708804877044,0
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Credit card (automatic),19.85,19.85,0,False,True,False,False,False,True,False,True,False,False,0-1 year,1,9.925,9.925,19.85,4.7700000000000005,1,1,0,19.85,0,0,1,0,1,Low Value New,0.02874584017568051,0
1,1,1,1,No,No,No,No,No,No,No,No,two year,0,Credit card (automatic),19.8,1388.45,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,19.28402777777778,0.5159722222222207,19.8,25.76,0,0,0,1405.8,0,0,1,0,1,Low Value New,0.001328111412343755,0
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Electronic check,19.9,666.0,0,False,True,False,False,False,True,False,False,True,False,2-4 years,1,18.5,1.3999999999999986,19.9,14.98,0,1,1,696.5,0,0,1,0,1,Low Value New,0.011550086005875083,0
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,19.7,94.45,0,False,True,False,False,False,True,False,False,False,True,0-1 year,1,13.492857142857144,6.207142857142856,19.7,6.24,1,1,0,118.2,0,0,1,0,1,Low Value New,0.021423434972541414,0
0,1,1,1,No,DSL,No,Yes,Yes,Yes,No,No,one year,0,Bank transfer (automatic),59.1,4134.7,0,False,True,False,True,False,False,True,False,False,False,4-6 years,1,59.067142857142855,0.0328571428571464,59.1,33.02,0,1,0,4077.9,1,0,1,0,0,High Value Loyal,0.010136054545249244,0
0,1,0,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,one year,1,Electronic check,91.15,4862.5,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,90.04629629629629,1.1037037037037152,91.15,34.629999999999995,0,1,1,4830.950000000001,1,0,1,0,2,At Risk Customers,0.3079284119702516,0
0,1,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,68.95,351.5,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,58.583333333333336,10.366666666666667,68.95,15.79,1,2,1,344.75,1,0,1,1,0,High Value Loyal,0.6874605532330773,1
0,0,1,1,No,DSL,No,Yes,No,No,No,No,month-to-month,0,Mailed check,51.55,106.2,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,35.4,16.15,51.55,11.41,1,2,0,103.1,1,0,1,1,1,Low Value New,0.12748891850739397,0
0,0,1,1,Yes,No,No,No,No,No,No,No,two year,1,Mailed check,24.4,1413.0,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,22.428571428571427,1.9714285714285715,24.4,23.98,0,0,0,1512.8,0,0,1,0,1,Low Value New,0.00218921267780861,0
0,1,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,96.8,1743.05,0,True,False,False,False,True,False,False,False,True,False,1-2 years,1,87.1525,9.647499999999994,96.8,25.56,0,2,1,1839.2,1,0,1,0,0,High Value Loyal,0.7368210533389886,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Mailed check,70.05,657.5,0,True,False,False,False,True,False,False,False,False,True,0-1 year,1,65.75,4.299999999999997,70.05,17.21,1,2,0,630.4499999999999,1,0,1,1,0,High Value Loyal,0.3859537225301542,1
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Credit card (automatic),19.5,1050.5,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,19.453703703703702,0.0462962962962976,19.5,20.3,0,0,0,1033.5,0,0,1,0,1,Low Value New,0.007796097205277416,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,0,Mailed check,78.75,426.35,0,True,False,False,False,True,False,False,False,False,True,0-1 year,1,71.05833333333334,7.691666666666663,78.75,17.75,1,2,0,393.75,1,0,1,1,0,High Value Loyal,0.49453845599900004,1
1,1,1,1,Yes,DSL,Yes,Yes,No,No,Yes,No,one year,0,Electronic check,69.2,4982.5,0,False,True,False,True,False,False,False,False,True,False,4-6 years,1,69.20138888888889,-0.0013888888888828,69.2,35.64,0,1,1,4913.2,1,0,1,0,2,At Risk Customers,0.02005547400589535,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.55,19.55,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,9.775,9.775,19.55,4.71,1,2,0,19.55,0,0,1,1,1,Low Value New,0.30459277404793683,0
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,two year,1,Electronic check,103.65,7634.8,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,104.58630136986302,-0.9363013698630168,103.65,42.83,0,0,1,7462.8,1,0,1,0,2,At Risk Customers,0.14322786976305443,0
0,1,0,1,No,DSL,Yes,Yes,No,No,No,No,month-to-month,0,Mailed check,54.7,235.05,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,47.010000000000005,7.689999999999998,54.7,12.64,1,2,0,218.8,1,0,1,1,1,Low Value New,0.4171494843624288,1
0,0,0,1,Yes,DSL,No,No,Yes,No,No,No,two year,0,Credit card (automatic),54.15,3116.15,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,51.935833333333335,2.214166666666664,54.15,29.03,0,0,0,3194.85,1,0,1,0,0,High Value Loyal,0.019138575748398737,0
1,1,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Electronic check,84.85,2633.4,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,82.29375,2.5562499999999915,84.85,26.77,0,2,1,2630.35,1,0,1,0,0,High Value Loyal,0.5640762665652744,1
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),20.0,49.65,0,True,False,False,False,False,True,True,False,False,False,0-1 year,1,12.4125,7.5875,20.0,5.4,1,2,0,60.0,0,0,1,1,1,Low Value New,0.26340055229705334,0
0,1,0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,1,Credit card (automatic),99.25,4920.8,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,98.416,0.8340000000000032,99.25,35.05,0,1,0,4863.25,1,0,1,0,2,At Risk Customers,0.31280426127233024,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,19.35,46.35,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,15.45,3.9,19.35,4.970000000000001,1,2,0,38.7,0,0,1,1,1,Low Value New,0.19175748435853524,0
