Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,value_change,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,one year,1,Credit card (automatic),108.1,7181.95,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,107.19328358208955,0.9067164179104452,108.1,41.92,0,1,0,7134.599999999999,1,0,1,0
0,1,1,1,No,DSL,Yes,No,Yes,Yes,No,No,one year,0,Mailed check,56.9,2560.1,0,False,True,False,True,False,False,False,False,False,True,2-4 years,1,54.47021276595744,2.429787234042557,56.9,25.68,0,1,0,2617.4,1,0,1,0
0,1,1,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,month-to-month,1,Mailed check,109.6,5953.0,0,True,False,False,False,True,False,False,False,False,True,4-6 years,1,104.43859649122807,5.161403508771926,109.6,39.22,0,2,0,6137.599999999999,1,0,1,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Credit card (automatic),25.15,1790.15,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,25.213380281690142,-0.06338028169014365,25.15,26.53,0,0,0,1760.5,0,0,1,0
0,1,1,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,one year,1,Electronic check,79.15,2531.4,0,False,True,False,True,False,False,False,False,True,False,2-4 years,1,74.45294117647059,4.697058823529417,79.15,26.230000000000004,0,1,1,2611.9500000000003,1,0,1,0
0,1,1,1,Yes,DSL,Yes,Yes,No,Yes,No,No,two year,0,Credit card (automatic),66.75,4760.3,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,65.2095890410959,1.5404109589041042,66.75,35.45,0,0,0,4806.0,1,0,1,0
0,0,1,1,No,DSL,No,No,No,Yes,No,No,month-to-month,0,Mailed check,48.8,953.65,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,47.6825,1.1174999999999997,48.8,15.96,0,2,0,927.1999999999999,1,0,1,0
0,1,0,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),80.7,5705.05,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,79.23680555555556,1.46319444444444,80.7,37.94,0,0,0,5729.7,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Credit card (automatic),20.55,20.55,0,True,False,False,False,False,True,False,True,False,False,0-1 year,1,10.275,10.275,20.55,4.91,1,2,0,20.55,0,0,1,1
0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,one year,1,Mailed check,115.1,6993.65,0,False,True,False,False,True,False,False,False,False,True,4-6 years,1,112.8008064516129,2.2991935483870947,115.1,41.82,0,1,0,7021.099999999999,1,0,1,0
0,1,1,0,No,DSL,Yes,Yes,No,Yes,Yes,Yes,two year,0,Bank transfer (automatic),59.7,4122.65,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,57.259027777777774,2.4409722222222285,59.7,33.24,0,0,0,4238.7,1,0,1,0
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,one year,0,Credit card (automatic),86.45,5762.95,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,83.52101449275362,2.928985507246381,86.45,38.19,0,1,0,5878.6,1,0,1,0
0,0,0,0,No,DSL,No,No,Yes,Yes,No,No,one year,0,Credit card (automatic),33.7,1537.85,0,False,True,False,True,False,False,False,True,False,False,2-4 years,0,32.72021276595744,0.9797872340425613,33.7,20.54,0,1,0,1550.2,1,0,1,0
0,0,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,one year,0,Bank transfer (automatic),80.1,2603.3,0,False,True,False,False,True,False,True,False,False,False,2-4 years,1,76.56764705882354,3.5323529411764554,80.1,26.42,0,1,0,2643.2999999999997,1,0,1,0
0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,two year,1,Bank transfer (automatic),104.05,5566.4,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,103.08148148148148,0.9685185185185219,104.05,37.21,0,0,0,5514.65,1,0,1,0
1,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,month-to-month,0,Bank transfer (automatic),108.75,5431.9,0,True,False,False,False,True,False,True,False,False,False,4-6 years,1,106.5078431372549,2.242156862745105,108.75,37.25,0,2,0,5437.5,1,0,1,0
0,0,0,0,No,DSL,Yes,No,Yes,Yes,No,No,one year,1,Credit card (automatic),41.1,2258.25,0,False,True,False,True,False,False,False,True,False,False,4-6 years,0,38.935344827586206,2.164655172413795,41.1,25.32,0,1,0,2342.7000000000003,1,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),20.35,1092.35,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,19.86090909090909,0.4890909090909119,20.35,20.77,0,0,0,1098.9,0,0,1,0
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,105.9,6401.25,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,104.93852459016394,0.9614754098360692,105.9,39.68000000000001,0,2,1,6354.0,1,0,1,0
0,1,1,1,No,DSL,No,Yes,No,Yes,No,Yes,month-to-month,1,Electronic check,65.5,616.9,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,56.08181818181818,9.418181818181822,65.5,16.6,1,2,1,655.0,1,0,1,1
0,0,1,0,No,DSL,Yes,Yes,Yes,No,No,No,month-to-month,1,Electronic check,40.45,1912.85,0,True,False,False,True,False,False,False,False,True,False,2-4 years,0,43.47386363636363,-3.023863636363629,40.45,20.990000000000002,0,2,1,1739.3500000000001,1,0,1,0
1,1,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),70.45,849.1,0,True,False,False,False,True,False,True,False,False,False,1-2 years,1,60.65,9.800000000000004,70.45,18.490000000000002,0,2,0,915.85,1,0,1,0
0,1,0,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,two year,1,Electronic check,78.8,3460.3,0,False,False,True,True,False,False,False,False,True,False,2-4 years,1,78.64318181818182,0.1568181818181813,78.8,29.16,0,0,1,3388.4,1,0,1,0
0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,90.1,90.1,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,45.05,45.05,90.1,18.82,1,2,1,90.1,1,0,1,1
0,0,0,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),82.45,5555.3,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,79.36142857142858,3.088571428571427,82.45,37.69,0,0,0,5689.05,1,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,0,Credit card (automatic),20.25,1278.8,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,20.625806451612902,-0.3758064516129025,20.25,22.85,0,0,0,1235.25,0,0,1,0
0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,month-to-month,0,Bank transfer (automatic),66.25,2907.35,0,True,False,False,True,False,False,True,False,False,False,2-4 years,1,66.07613636363637,0.17386363636363455,66.25,26.65,0,2,0,2848.75,1,0,1,0
0,1,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,0,Mailed check,89.7,4952.95,0,True,False,False,False,True,False,False,False,False,True,4-6 years,1,86.8938596491228,2.8061403508772003,89.7,35.24,0,2,0,5023.2,1,0,1,0
0,1,0,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Bank transfer (automatic),64.55,4504.9,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,63.44929577464788,1.1007042253521178,64.55,33.91,0,0,0,4518.5,1,0,1,0
0,1,1,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,one year,1,Electronic check,93.65,4520.15,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,90.40299999999999,3.247000000000014,93.65,33.93,0,1,1,4588.85,1,0,1,0
0,1,1,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,two year,0,Mailed check,73.6,2316.85,0,False,False,True,True,False,False,False,False,False,True,2-4 years,1,70.20757575757575,3.392424242424241,73.6,24.82,0,0,0,2355.2,1,0,1,0
1,1,0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,two year,1,Mailed check,109.75,8075.35,0,False,False,True,False,True,False,False,False,False,True,4-6 years,1,110.62123287671233,-0.8712328767123267,109.75,44.05,0,0,0,7902.0,1,0,1,0
0,0,1,1,No,DSL,Yes,Yes,No,Yes,No,No,two year,0,Credit card (automatic),61.45,2302.35,0,False,False,True,True,False,False,False,True,False,False,2-4 years,1,60.58815789473684,0.8618421052631646,61.45,23.89,0,0,0,2273.65,1,0,1,0
0,1,0,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,one year,1,Credit card (automatic),106.4,7251.9,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,103.59857142857142,2.8014285714285876,106.4,42.480000000000004,0,1,0,7341.6,1,0,1,0
0,1,0,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,month-to-month,0,Bank transfer (automatic),81.9,2078.55,0,True,False,False,True,False,False,True,False,False,False,2-4 years,1,76.98333333333333,4.916666666666671,81.9,24.680000000000003,0,2,0,2129.4,1,0,1,0
0,1,1,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,one year,1,Credit card (automatic),105.2,6225.4,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,105.51525423728813,-0.31525423728812996,105.2,38.94,0,1,0,6101.6,1,0,1,0
0,0,0,1,Yes,DSL,No,No,No,Yes,No,No,one year,0,Bank transfer (automatic),54.6,1242.25,0,False,True,False,True,False,False,True,False,False,False,1-2 years,1,49.69,4.910000000000004,54.6,18.62,0,1,0,1310.4,1,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Electronic check,20.55,99.45,0,False,True,False,False,False,True,False,False,True,False,0-1 year,1,16.575,3.9750000000000014,20.55,6.11,1,1,1,102.75,0,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.7,599.25,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,19.330645161290324,0.36935483870967545,19.7,13.44,0,0,0,591.0,0,0,1,0
0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,one year,1,Credit card (automatic),66.05,3462.1,0,False,True,False,True,False,False,False,True,False,False,4-6 years,1,61.823214285714286,4.226785714285711,66.05,30.21,0,1,0,3632.75,1,0,1,0
0,1,1,0,No,DSL,Yes,Yes,Yes,Yes,No,Yes,two year,1,Credit card (automatic),54.05,2375.2,0,False,False,True,True,False,False,False,True,False,False,2-4 years,0,52.78222222222222,1.2677777777777806,54.05,24.009999999999998,0,0,0,2378.2,1,0,1,0
0,0,0,1,No,DSL,Yes,Yes,No,Yes,No,No,one year,1,Mailed check,58.9,2813.05,0,False,True,False,True,False,False,False,False,False,True,2-4 years,1,58.60520833333334,0.29479166666666146,58.9,26.380000000000003,0,1,0,2768.2999999999997,1,0,1,0
0,1,0,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,one year,1,Mailed check,96.9,6314.35,0,False,True,False,False,True,False,False,False,False,True,4-6 years,1,97.14384615384616,-0.2438461538461496,96.9,39.08,0,1,0,6201.6,1,0,1,0
0,0,0,1,No,DSL,No,No,No,Yes,No,No,month-to-month,0,Mailed check,50.0,1003.05,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,47.76428571428571,2.2357142857142875,50.0,16.5,0,2,0,1000.0,1,0,1,0
0,1,0,0,No,DSL,Yes,No,No,Yes,Yes,No,two year,0,Electronic check,45.4,1593.1,0,False,False,True,True,False,False,False,False,True,False,2-4 years,0,41.92368421052631,3.476315789473688,45.4,20.18,0,0,1,1679.8,1,0,1,0
0,1,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,month-to-month,0,Electronic check,85.45,2509.95,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,80.96612903225805,4.48387096774195,85.45,26.59,0,2,1,2563.5,1,0,1,0
0,0,0,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,one year,0,Bank transfer (automatic),84.1,3187.65,0,False,True,False,True,False,False,True,False,False,False,2-4 years,1,81.73461538461538,2.365384615384613,84.1,28.72,0,1,0,3195.7999999999997,1,0,1,0
0,1,0,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Credit card (automatic),66.25,3330.1,0,False,False,True,True,False,False,False,True,False,False,4-6 years,0,62.83207547169811,3.4179245283018886,66.25,28.85,0,0,0,3445.0,1,0,1,0
0,0,1,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,two year,1,Credit card (automatic),76.9,5522.7,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,76.70416666666667,0.19583333333333997,76.9,37.18000000000001,0,0,0,5459.900000000001,1,0,1,0
0,0,0,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,two year,1,Credit card (automatic),74.6,4798.4,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,71.61791044776119,2.9820895522388042,74.6,35.22,0,0,0,4923.599999999999,1,0,1,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),116.95,8594.4,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,117.73150684931507,-0.7815068493150648,116.95,45.489999999999995,0,0,0,8420.4,1,0,1,0
0,0,1,0,No,DSL,Yes,No,No,No,Yes,No,one year,1,Credit card (automatic),40.65,970.55,0,False,True,False,True,False,False,False,True,False,False,2-4 years,0,37.32884615384615,3.321153846153848,40.65,15.63,0,1,0,1016.25,1,0,1,0
0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),114.35,7665.8,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,109.51142857142857,4.838571428571427,114.35,44.07,0,0,0,7890.15,1,0,1,0
0,1,1,1,Yes,DSL,Yes,Yes,No,No,No,Yes,two year,0,Bank transfer (automatic),69.7,3686.05,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,68.2601851851852,1.4398148148148096,69.7,30.34,0,0,0,3694.1000000000004,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,month-to-month,1,Electronic check,98.65,2537.0,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,93.96296296296296,4.687037037037044,98.65,28.030000000000005,0,2,1,2564.9,1,0,1,0
0,0,0,1,No,DSL,No,No,Yes,No,No,Yes,month-to-month,0,Mailed check,61.65,1393.6,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,63.345454545454544,-1.6954545454545453,61.65,19.13,0,2,0,1294.6499999999999,1,0,1,0
0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,89.35,89.35,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,44.675,44.675,89.35,18.67,1,2,1,89.35,1,0,1,1
0,0,0,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,month-to-month,1,Electronic check,95.4,4445.3,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,90.7204081632653,4.679591836734701,95.4,33.980000000000004,0,2,1,4579.200000000001,1,0,1,0
0,1,0,0,No,DSL,Yes,No,Yes,No,No,No,one year,0,Credit card (automatic),35.4,978.6,0,False,True,False,True,False,False,False,True,False,False,2-4 years,0,36.24444444444445,-0.8444444444444485,35.4,14.879999999999999,0,1,0,920.4,1,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.95,1258.15,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,20.625409836065575,-0.675409836065576,19.95,22.490000000000002,0,0,0,1197.0,0,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,19.25,331.35,0,True,False,False,False,False,True,False,False,False,True,1-2 years,1,17.439473684210526,1.810526315789474,19.25,9.75,0,2,0,346.5,0,0,1,0
0,0,1,1,No,No,No,No,No,No,No,No,one year,1,Mailed check,20.4,84.75,0,False,True,False,False,False,True,False,False,False,True,0-1 year,1,16.95,3.4499999999999993,20.4,5.78,1,1,0,81.6,0,0,1,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Credit card (automatic),24.75,1715.1,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,25.986363636363635,-1.2363636363636346,24.75,24.95,0,0,0,1608.75,0,0,1,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Mailed check,25.35,1715.15,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,24.157042253521126,1.192957746478875,25.35,26.57,0,0,0,1774.5,0,0,1,0
0,0,1,1,No,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),20.0,1250.1,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,19.84285714285714,0.15714285714285836,20.0,23.099999999999998,0,0,0,1240.0,0,0,1,0
0,1,1,1,No,DSL,Yes,No,No,No,Yes,No,two year,1,Electronic check,59.75,3996.8,0,False,False,True,True,False,False,False,False,True,False,4-6 years,1,59.65373134328358,0.09626865671641838,59.75,32.25,0,0,1,3943.5,1,0,1,0
0,1,1,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,two year,1,Bank transfer (automatic),82.5,5215.1,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,79.01666666666667,3.4833333333333343,82.5,36.5,0,0,0,5362.5,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,20.35,673.2,0,True,False,False,False,False,True,False,False,False,True,2-4 years,1,19.234285714285715,1.1157142857142865,20.35,14.77,0,2,0,691.9000000000001,0,0,1,0
0,1,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,month-to-month,1,Bank transfer (automatic),90.8,1442.2,0,True,False,False,False,True,False,True,False,False,False,1-2 years,1,84.83529411764707,5.964705882352931,90.8,23.46,0,2,0,1452.8,1,0,1,0
1,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,month-to-month,1,Electronic check,104.95,5222.35,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,102.39901960784314,2.550980392156859,104.95,36.49,0,2,1,5247.5,1,0,1,0
0,1,0,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,two year,1,Electronic check,105.25,7291.75,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,101.27430555555556,3.975694444444443,105.25,42.85,0,0,1,7472.75,1,0,1,0
0,0,0,1,Yes,No,No,No,No,No,No,No,one year,0,Mailed check,23.75,424.5,0,False,True,False,False,False,True,False,False,False,True,1-2 years,1,22.342105263157894,1.4078947368421062,23.75,10.649999999999999,0,1,0,427.5,0,0,1,0
0,0,0,1,No,DSL,No,No,No,Yes,Yes,No,month-to-month,1,Electronic check,61.3,249.4,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,49.88,11.419999999999995,61.3,13.959999999999999,1,2,1,245.2,1,0,1,1
0,1,1,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,two year,0,Mailed check,75.8,4415.75,0,False,False,True,True,False,False,False,False,False,True,4-6 years,1,74.84322033898304,0.9567796610169523,75.8,33.06,0,0,0,4396.4,1,0,1,0
0,1,0,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,one year,1,Electronic check,98.0,5270.6,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,92.46666666666667,5.533333333333331,98.0,36.900000000000006,0,1,1,5488.0,1,0,1,0
0,1,1,0,No,DSL,Yes,Yes,No,Yes,Yes,No,one year,1,Mailed check,52.0,2884.9,0,False,True,False,True,False,False,False,False,False,True,4-6 years,0,50.612280701754386,1.3877192982456137,52.0,27.200000000000003,0,1,0,2912.0,1,0,1,0
0,0,0,1,Yes,DSL,No,No,No,Yes,Yes,No,month-to-month,1,Mailed check,64.4,253.0,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,50.6,13.800000000000004,64.4,14.580000000000002,1,2,0,257.6,1,0,1,1
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,1,Credit card (automatic),45.8,436.2,0,True,False,False,True,False,False,False,True,False,False,0-1 year,1,39.654545454545456,6.145454545454541,45.8,12.66,1,2,0,458.0,1,0,1,1
0,0,0,0,No,DSL,No,No,No,Yes,No,No,month-to-month,0,Electronic check,30.5,118.4,0,True,False,False,True,False,False,False,False,True,False,0-1 year,0,23.68,6.82,30.5,7.300000000000001,1,2,1,122.0,1,0,1,1
0,1,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Mailed check,69.15,3649.6,0,True,False,False,False,True,False,False,False,False,True,4-6 years,1,70.18461538461538,-1.0346153846153783,69.15,29.630000000000003,0,2,0,3526.65,1,0,1,0
0,0,0,0,No,DSL,No,No,No,Yes,Yes,Yes,one year,1,Mailed check,49.25,255.6,0,False,True,False,True,False,False,False,False,False,True,0-1 year,0,36.51428571428571,12.735714285714288,49.25,11.650000000000002,1,1,0,295.5,1,0,1,0
0,1,1,0,No,DSL,No,Yes,Yes,Yes,No,No,two year,0,Bank transfer (automatic),39.35,2395.05,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,37.42265625,1.9273437499999986,39.35,26.77,0,0,0,2479.05,1,0,1,0
0,1,0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,month-to-month,1,Credit card (automatic),105.1,5083.55,0,True,False,False,False,True,False,False,True,False,False,2-4 years,1,103.74591836734695,1.354081632653049,105.1,35.92,0,2,0,5044.799999999999,1,0,1,0
0,0,1,1,No,No,No,No,No,No,No,No,one year,1,Credit card (automatic),20.1,644.5,0,False,True,False,False,False,True,False,True,False,False,2-4 years,1,17.90277777777778,2.197222222222223,20.1,15.02,0,1,0,703.5,0,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,19.75,39.3,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,13.1,6.65,19.75,5.050000000000001,1,2,0,39.5,0,0,1,1
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Bank transfer (automatic),19.75,989.05,0,False,True,False,False,False,True,True,False,False,False,4-6 years,1,19.39313725490196,0.3568627450980415,19.75,19.45,0,1,0,987.5,0,0,1,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),70.4,2406.1,0,True,False,False,False,True,False,True,False,False,False,2-4 years,1,70.76764705882353,-0.3676470588235219,70.4,24.480000000000004,0,2,0,2323.2000000000003,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.45,638.55,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,19.9546875,0.4953125000000007,20.45,13.889999999999999,0,0,0,633.9499999999999,0,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.35,191.1,0,False,False,True,False,False,True,False,False,False,True,0-1 year,1,19.11,1.240000000000002,20.35,7.27,1,0,0,183.15,0,0,1,0
0,1,1,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,month-to-month,1,Electronic check,86.2,4524.05,0,True,False,False,True,False,False,False,False,True,False,4-6 years,1,82.25545454545455,3.944545454545448,86.2,33.94,0,2,1,4654.8,1,0,1,0
0,0,0,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,one year,1,Credit card (automatic),95.65,4664.2,0,False,True,False,False,True,False,False,True,False,False,2-4 years,1,99.23829787234042,-3.5882978723404193,95.65,33.43,0,1,0,4399.900000000001,1,0,1,0
0,0,1,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,one year,1,Electronic check,103.8,3470.8,0,False,True,False,False,True,False,False,False,True,False,2-4 years,1,99.16571428571429,4.63428571428571,103.8,31.46,0,1,1,3529.2,1,0,1,0
0,1,1,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,two year,1,Electronic check,97.2,6910.3,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,95.97638888888889,1.2236111111111114,97.2,41.24,0,0,1,6901.2,1,0,1,0
0,1,1,1,No,DSL,Yes,Yes,Yes,Yes,No,No,two year,0,Mailed check,63.55,4014.2,0,False,False,True,True,False,False,False,False,False,True,4-6 years,1,62.721875,0.828125,63.55,32.11,0,0,0,4003.6499999999996,1,0,1,0
0,0,0,1,Yes,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),24.95,1288.0,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,24.76923076923077,0.18076923076922924,24.95,20.79,0,0,0,1272.45,0,0,1,0
0,1,0,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,two year,1,Bank transfer (automatic),99.0,6375.8,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,98.08923076923077,0.9107692307692332,99.0,39.5,0,0,0,6336.0,1,0,1,0
1,1,0,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,one year,1,Bank transfer (automatic),85.55,5251.75,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,84.70564516129032,0.8443548387096769,85.55,35.91,0,1,0,5218.55,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Credit card (automatic),94.0,1505.45,0,True,False,False,False,True,False,False,True,False,False,1-2 years,1,94.090625,-0.09062500000000284,94.0,23.8,0,2,0,1410.0,1,0,1,0
0,0,0,1,Yes,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,50.3,913.3,0,True,False,False,True,False,False,False,False,True,False,1-2 years,1,48.06842105263158,2.231578947368419,50.3,15.96,0,2,1,905.4,1,0,1,0
0,1,1,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,one year,1,Electronic check,95.0,5535.8,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,95.4448275862069,-0.4448275862068982,95.0,36.599999999999994,0,1,1,5415.0,1,0,1,0
0,1,1,1,No,DSL,Yes,Yes,No,No,No,Yes,two year,1,Bank transfer (automatic),61.4,815.55,0,False,False,True,True,False,False,True,False,False,False,1-2 years,1,54.37,7.030000000000001,61.4,16.98,0,0,0,859.6,1,0,1,0
1,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Credit card (automatic),80.55,1411.65,0,True,False,False,False,True,False,False,True,False,False,1-2 years,1,74.29736842105264,6.2526315789473585,80.55,22.009999999999998,0,2,0,1449.8999999999999,1,0,1,0
1,1,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,two year,0,Bank transfer (automatic),78.5,5602.25,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,76.7431506849315,1.756849315068493,78.5,37.8,0,0,0,5652.0,1,0,1,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Credit card (automatic),114.3,8244.3,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,116.11690140845069,-1.8169014084506898,114.3,44.36,0,0,0,8001.0,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.05,741.5,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,19.012820512820515,1.0371794871794862,20.05,15.91,0,0,0,761.9,0,0,1,0
